Gene	Name
Traes_4BL_518630DDF	PEPCK
Traes_4DL_D7237EFB9	PEPCK
Traes_4BL_1C9103753	PEPCK
Traes_4AS_254B6D654	PEPCK
Traes_4BL_B5F347660	PEPCK
